,age,age_bin,job,marital,education,points,y
17923,52,"(47.0, 54.0]",admin.,married,secondary,6,no
17924,42,"(41.0, 47.0]",services,single,unknown,7,no
17925,54,"(47.0, 54.0]",entrepreneur,married,tertiary,4,no
17926,58,"(54.0, 95.0]",management,divorced,secondary,8,yes
17927,47,"(41.0, 47.0]",self-employed,married,tertiary,5,no
17928,53,"(47.0, 54.0]",management,divorced,tertiary,5,no
17929,49,"(47.0, 54.0]",technician,married,secondary,7,no
17930,29,"(17.999, 30.0]",technician,married,secondary,7,no
17931,43,"(41.0, 47.0]",technician,single,secondary,4,no
17932,52,"(47.0, 54.0]",housemaid,married,tertiary,5,no
17933,42,"(41.0, 47.0]",blue-collar,married,secondary,3,no
17934,57,"(54.0, 95.0]",retired,married,tertiary,8,no
17935,45,"(41.0, 47.0]",blue-collar,married,secondary,4,no
17936,37,"(33.0, 37.0]",admin.,divorced,tertiary,4,no
17937,37,"(33.0, 37.0]",housemaid,married,unknown,4,no
17938,50,"(47.0, 54.0]",technician,divorced,secondary,7,no
17939,44,"(41.0, 47.0]",technician,single,secondary,7,no
17940,53,"(47.0, 54.0]",blue-collar,divorced,primary,5,no
17941,48,"(47.0, 54.0]",unemployed,single,primary,5,no
17942,55,"(54.0, 95.0]",management,married,primary,8,no
17943,56,"(54.0, 95.0]",blue-collar,married,unknown,4,no
17944,50,"(47.0, 54.0]",admin.,single,primary,7,no
17945,41,"(37.0, 41.0]",management,married,tertiary,6,no
17946,56,"(54.0, 95.0]",housemaid,single,secondary,4,no
17947,53,"(47.0, 54.0]",entrepreneur,single,unknown,7,no
17948,48,"(47.0, 54.0]",unemployed,married,primary,6,no
17949,38,"(37.0, 41.0]",technician,single,tertiary,8,no
17950,41,"(37.0, 41.0]",management,married,tertiary,5,no
17951,43,"(41.0, 47.0]",services,married,secondary,4,no
17952,60,"(54.0, 95.0]",blue-collar,married,secondary,4,no
17953,26,"(17.999, 30.0]",blue-collar,married,secondary,2,no
17954,31,"(30.0, 33.0]",self-employed,married,tertiary,3,no
17955,32,"(30.0, 33.0]",admin.,married,secondary,3,no
17956,42,"(41.0, 47.0]",technician,married,secondary,4,no
17957,45,"(41.0, 47.0]",technician,divorced,secondary,4,no
17958,50,"(47.0, 54.0]",blue-collar,married,secondary,6,no
17959,45,"(41.0, 47.0]",unemployed,married,tertiary,5,no
17960,55,"(54.0, 95.0]",services,divorced,secondary,7,no
17961,54,"(47.0, 54.0]",retired,single,secondary,8,no
17962,37,"(33.0, 37.0]",admin.,divorced,secondary,3,no
17963,30,"(17.999, 30.0]",housemaid,married,primary,5,no
17964,51,"(47.0, 54.0]",blue-collar,married,secondary,4,no
17965,49,"(47.0, 54.0]",technician,married,primary,6,no
17966,45,"(41.0, 47.0]",entrepreneur,married,secondary,3,no
17967,51,"(47.0, 54.0]",retired,divorced,primary,6,no
17968,43,"(41.0, 47.0]",blue-collar,single,secondary,5,no
17969,44,"(41.0, 47.0]",management,married,secondary,5,no
17970,47,"(41.0, 47.0]",blue-collar,divorced,secondary,2,no
17971,53,"(47.0, 54.0]",technician,married,secondary,4,no
17972,27,"(17.999, 30.0]",self-employed,single,secondary,5,no
17973,51,"(47.0, 54.0]",technician,divorced,secondary,5,no
17974,55,"(54.0, 95.0]",services,married,secondary,5,no
17975,45,"(41.0, 47.0]",blue-collar,single,unknown,7,no
17976,51,"(47.0, 54.0]",blue-collar,divorced,primary,7,no
17977,36,"(33.0, 37.0]",management,married,tertiary,8,no
17978,39,"(37.0, 41.0]",blue-collar,married,primary,7,no
17979,54,"(47.0, 54.0]",management,single,secondary,6,no
17980,45,"(41.0, 47.0]",blue-collar,married,secondary,3,no
17981,44,"(41.0, 47.0]",blue-collar,married,primary,3,no
17982,46,"(41.0, 47.0]",technician,married,secondary,4,no
17983,38,"(37.0, 41.0]",services,married,secondary,5,no
17984,30,"(17.999, 30.0]",services,divorced,secondary,2,no
17985,46,"(41.0, 47.0]",management,married,secondary,2,no
17986,52,"(47.0, 54.0]",management,married,tertiary,3,no
17987,41,"(37.0, 41.0]",management,single,tertiary,7,no
17988,45,"(41.0, 47.0]",technician,married,primary,8,no
17989,44,"(41.0, 47.0]",services,married,secondary,7,no
17990,36,"(33.0, 37.0]",entrepreneur,single,secondary,6,no
17991,35,"(33.0, 37.0]",services,married,secondary,4,no
17992,38,"(37.0, 41.0]",blue-collar,married,secondary,7,no
17993,56,"(54.0, 95.0]",retired,married,secondary,6,no
17994,32,"(30.0, 33.0]",unemployed,married,tertiary,3,no
17995,58,"(54.0, 95.0]",management,married,secondary,7,no
17996,54,"(47.0, 54.0]",admin.,married,primary,4,no
17997,39,"(37.0, 41.0]",services,married,secondary,6,no
17998,56,"(54.0, 95.0]",unemployed,married,secondary,6,no
17999,56,"(54.0, 95.0]",management,married,tertiary,5,no
18000,60,"(54.0, 95.0]",retired,married,secondary,7,no
18001,44,"(41.0, 47.0]",unemployed,single,primary,2,yes
18002,36,"(33.0, 37.0]",unemployed,divorced,secondary,7,no
18003,54,"(47.0, 54.0]",technician,married,secondary,5,no
18004,39,"(37.0, 41.0]",blue-collar,married,secondary,3,no
18005,49,"(47.0, 54.0]",entrepreneur,divorced,unknown,2,yes
18006,54,"(47.0, 54.0]",admin.,divorced,secondary,5,no
18007,47,"(41.0, 47.0]",management,divorced,tertiary,7,no
18008,55,"(54.0, 95.0]",unemployed,married,secondary,7,no
18009,45,"(41.0, 47.0]",admin.,divorced,unknown,6,no
18010,42,"(41.0, 47.0]",blue-collar,single,primary,5,no
18011,44,"(41.0, 47.0]",housemaid,divorced,primary,6,no
18012,46,"(41.0, 47.0]",admin.,divorced,secondary,7,no
18013,39,"(37.0, 41.0]",admin.,married,secondary,4,no
18014,40,"(37.0, 41.0]",management,divorced,tertiary,4,no
18015,55,"(54.0, 95.0]",management,married,tertiary,4,yes
18016,50,"(47.0, 54.0]",blue-collar,married,secondary,4,no
18017,31,"(30.0, 33.0]",technician,married,secondary,3,no
18018,45,"(41.0, 47.0]",management,married,primary,5,no
18019,57,"(54.0, 95.0]",blue-collar,married,primary,3,no
18020,52,"(47.0, 54.0]",unemployed,married,primary,7,yes
18021,44,"(41.0, 47.0]",management,divorced,tertiary,8,no
18022,56,"(54.0, 95.0]",self-employed,married,secondary,6,no
18023,37,"(33.0, 37.0]",services,married,secondary,6,yes
18024,44,"(41.0, 47.0]",services,married,secondary,6,no
18025,59,"(54.0, 95.0]",management,married,primary,8,no
18026,60,"(54.0, 95.0]",retired,divorced,secondary,7,yes
18027,47,"(41.0, 47.0]",technician,married,tertiary,2,no
18028,53,"(47.0, 54.0]",self-employed,married,primary,8,no
18029,29,"(17.999, 30.0]",housemaid,married,secondary,6,no
18030,52,"(47.0, 54.0]",blue-collar,single,secondary,5,no
18031,53,"(47.0, 54.0]",technician,married,secondary,7,no
18032,59,"(54.0, 95.0]",retired,married,secondary,3,no
18033,42,"(41.0, 47.0]",blue-collar,married,unknown,3,no
18034,56,"(54.0, 95.0]",retired,divorced,secondary,6,no
18035,37,"(33.0, 37.0]",blue-collar,single,primary,5,no
18036,44,"(41.0, 47.0]",unemployed,married,primary,5,no
18037,38,"(37.0, 41.0]",entrepreneur,married,primary,3,no
18038,44,"(41.0, 47.0]",blue-collar,married,primary,5,no
18039,31,"(30.0, 33.0]",management,married,tertiary,3,no
18040,41,"(37.0, 41.0]",management,single,unknown,6,no
18041,46,"(41.0, 47.0]",technician,divorced,secondary,6,no
18042,41,"(37.0, 41.0]",services,married,unknown,2,yes
18043,38,"(37.0, 41.0]",technician,married,secondary,4,no
18044,44,"(41.0, 47.0]",admin.,married,secondary,7,no
18045,59,"(54.0, 95.0]",retired,married,secondary,8,no
18046,57,"(54.0, 95.0]",housemaid,divorced,primary,8,no
18047,36,"(33.0, 37.0]",management,married,tertiary,5,yes
18048,58,"(54.0, 95.0]",unemployed,single,secondary,6,no
18049,35,"(33.0, 37.0]",admin.,divorced,secondary,4,no
18050,41,"(37.0, 41.0]",blue-collar,divorced,primary,4,yes
18051,52,"(47.0, 54.0]",self-employed,married,secondary,6,no
18052,53,"(47.0, 54.0]",services,married,secondary,7,no
18053,51,"(47.0, 54.0]",technician,married,secondary,3,no
18054,38,"(37.0, 41.0]",unemployed,single,secondary,4,no
18055,35,"(33.0, 37.0]",management,married,tertiary,6,no
18056,55,"(54.0, 95.0]",management,single,secondary,6,no
18057,50,"(47.0, 54.0]",entrepreneur,married,secondary,6,no
18058,40,"(37.0, 41.0]",technician,married,secondary,6,no
18059,46,"(41.0, 47.0]",self-employed,single,primary,8,no
18060,29,"(17.999, 30.0]",blue-collar,single,tertiary,7,no
18061,40,"(37.0, 41.0]",technician,married,secondary,5,no
18062,50,"(47.0, 54.0]",blue-collar,divorced,primary,3,no
18063,46,"(41.0, 47.0]",admin.,divorced,tertiary,3,no
18064,35,"(33.0, 37.0]",blue-collar,married,primary,3,no
18065,36,"(33.0, 37.0]",admin.,single,secondary,7,no
18066,53,"(47.0, 54.0]",unemployed,single,secondary,4,no
18067,48,"(47.0, 54.0]",blue-collar,married,secondary,2,no
18068,50,"(47.0, 54.0]",entrepreneur,married,tertiary,5,yes
18069,56,"(54.0, 95.0]",retired,married,primary,3,no
18070,40,"(37.0, 41.0]",entrepreneur,married,secondary,3,no
18071,43,"(41.0, 47.0]",self-employed,divorced,primary,4,no
18072,44,"(41.0, 47.0]",housemaid,married,primary,3,yes
18073,53,"(47.0, 54.0]",entrepreneur,married,tertiary,5,no
18074,60,"(54.0, 95.0]",retired,married,primary,4,no
18075,37,"(33.0, 37.0]",blue-collar,married,primary,4,no
18076,51,"(47.0, 54.0]",admin.,married,secondary,2,no
18077,59,"(54.0, 95.0]",management,married,tertiary,7,no
18078,60,"(54.0, 95.0]",housemaid,married,primary,6,no
18080,32,"(30.0, 33.0]",services,married,secondary,3,no
18081,54,"(47.0, 54.0]",technician,married,secondary,5,yes
18082,41,"(37.0, 41.0]",services,married,secondary,7,no
18083,26,"(17.999, 30.0]",blue-collar,single,secondary,5,no
18084,30,"(17.999, 30.0]",admin.,single,secondary,6,no
18085,47,"(41.0, 47.0]",blue-collar,married,primary,4,no
18086,42,"(41.0, 47.0]",blue-collar,married,secondary,8,no
18087,33,"(30.0, 33.0]",blue-collar,married,secondary,5,no
18088,30,"(17.999, 30.0]",technician,married,tertiary,2,no
18089,34,"(33.0, 37.0]",management,single,secondary,5,no
18090,45,"(41.0, 47.0]",technician,married,secondary,6,no
18091,34,"(33.0, 37.0]",management,married,tertiary,6,no
18092,54,"(47.0, 54.0]",management,single,secondary,5,no
18093,36,"(33.0, 37.0]",technician,divorced,secondary,4,no
18094,35,"(33.0, 37.0]",blue-collar,single,unknown,4,no
18095,39,"(37.0, 41.0]",services,married,secondary,6,no
18096,53,"(47.0, 54.0]",technician,married,secondary,6,no
18097,40,"(37.0, 41.0]",admin.,divorced,secondary,4,no
18098,37,"(33.0, 37.0]",student,divorced,tertiary,4,no
18099,42,"(41.0, 47.0]",unemployed,single,secondary,7,no
18100,25,"(17.999, 30.0]",admin.,married,secondary,4,no
18101,30,"(17.999, 30.0]",services,married,secondary,3,no
18102,32,"(30.0, 33.0]",admin.,married,secondary,4,no
18103,55,"(54.0, 95.0]",blue-collar,single,secondary,5,no
18104,58,"(54.0, 95.0]",management,married,tertiary,5,no
18105,30,"(17.999, 30.0]",services,single,secondary,5,no
18106,44,"(41.0, 47.0]",management,married,secondary,4,no
18107,27,"(17.999, 30.0]",housemaid,married,primary,2,no
18108,26,"(17.999, 30.0]",admin.,single,secondary,6,no
18109,31,"(30.0, 33.0]",entrepreneur,married,secondary,6,no
18110,50,"(47.0, 54.0]",management,married,tertiary,6,no
18111,33,"(30.0, 33.0]",admin.,married,secondary,3,no
18113,45,"(41.0, 47.0]",technician,married,secondary,8,no
18114,60,"(54.0, 95.0]",housemaid,married,unknown,8,no
18115,43,"(41.0, 47.0]",blue-collar,married,secondary,3,no
18116,55,"(54.0, 95.0]",management,married,tertiary,4,no
18117,35,"(33.0, 37.0]",unemployed,single,secondary,4,no
18118,38,"(37.0, 41.0]",management,married,tertiary,3,no
18119,46,"(41.0, 47.0]",retired,married,secondary,4,no
18120,59,"(54.0, 95.0]",management,married,tertiary,4,no
18121,58,"(54.0, 95.0]",retired,divorced,tertiary,3,no
18122,52,"(47.0, 54.0]",management,divorced,tertiary,5,no
18123,44,"(41.0, 47.0]",blue-collar,divorced,secondary,5,no
18124,55,"(54.0, 95.0]",entrepreneur,divorced,secondary,7,no
18125,55,"(54.0, 95.0]",self-employed,married,primary,7,no
18126,35,"(33.0, 37.0]",management,married,tertiary,3,yes
18127,30,"(17.999, 30.0]",admin.,single,secondary,5,no
18128,42,"(41.0, 47.0]",services,divorced,secondary,7,no
18129,53,"(47.0, 54.0]",management,single,tertiary,4,no
18130,49,"(47.0, 54.0]",technician,married,secondary,6,no
18131,52,"(47.0, 54.0]",management,divorced,tertiary,2,no
18132,53,"(47.0, 54.0]",blue-collar,married,secondary,4,no
18133,35,"(33.0, 37.0]",blue-collar,married,secondary,7,no
18134,54,"(47.0, 54.0]",unemployed,divorced,secondary,7,no
18135,58,"(54.0, 95.0]",management,married,tertiary,4,no
18136,60,"(54.0, 95.0]",retired,married,secondary,4,no
18137,43,"(41.0, 47.0]",technician,single,secondary,5,no
18138,41,"(37.0, 41.0]",services,divorced,secondary,5,no
18139,53,"(47.0, 54.0]",retired,married,primary,4,no
18140,37,"(33.0, 37.0]",management,single,tertiary,8,no
18141,56,"(54.0, 95.0]",management,divorced,tertiary,4,no
18142,57,"(54.0, 95.0]",services,divorced,secondary,8,no
18143,31,"(30.0, 33.0]",technician,divorced,secondary,3,no
18144,57,"(54.0, 95.0]",blue-collar,married,primary,4,no
18145,44,"(41.0, 47.0]",self-employed,single,secondary,4,no
18146,40,"(37.0, 41.0]",admin.,married,secondary,2,no
18147,43,"(41.0, 47.0]",housemaid,married,primary,4,no
18148,51,"(47.0, 54.0]",housemaid,married,primary,3,no
18149,40,"(37.0, 41.0]",services,married,secondary,4,no
18150,59,"(54.0, 95.0]",management,single,tertiary,7,no
18151,39,"(37.0, 41.0]",self-employed,single,tertiary,8,no
18152,35,"(33.0, 37.0]",services,married,secondary,3,no
18153,26,"(17.999, 30.0]",blue-collar,single,secondary,5,no
18154,58,"(54.0, 95.0]",blue-collar,married,primary,4,no
18155,55,"(54.0, 95.0]",management,married,tertiary,6,no
18156,55,"(54.0, 95.0]",unemployed,married,secondary,8,no
18157,53,"(47.0, 54.0]",unemployed,married,secondary,7,no
18158,42,"(41.0, 47.0]",services,married,unknown,6,no
18159,44,"(41.0, 47.0]",services,married,secondary,7,no
18160,40,"(37.0, 41.0]",self-employed,single,tertiary,7,no
18161,59,"(54.0, 95.0]",retired,divorced,secondary,6,yes
18162,45,"(41.0, 47.0]",technician,divorced,secondary,5,no
18163,46,"(41.0, 47.0]",unemployed,divorced,secondary,4,no
18164,40,"(37.0, 41.0]",blue-collar,married,secondary,5,no
18165,42,"(41.0, 47.0]",entrepreneur,married,unknown,4,yes
18166,45,"(41.0, 47.0]",management,married,tertiary,7,no
18167,37,"(33.0, 37.0]",admin.,married,unknown,6,no
18168,57,"(54.0, 95.0]",retired,divorced,secondary,4,no
18169,48,"(47.0, 54.0]",blue-collar,married,secondary,6,no
18170,56,"(54.0, 95.0]",services,married,secondary,7,no
18171,27,"(17.999, 30.0]",management,single,tertiary,3,yes
18172,46,"(41.0, 47.0]",entrepreneur,married,secondary,8,no
18173,60,"(54.0, 95.0]",housemaid,married,primary,7,no
18174,46,"(41.0, 47.0]",technician,married,tertiary,4,no
18175,48,"(47.0, 54.0]",admin.,married,tertiary,6,no
18176,36,"(33.0, 37.0]",blue-collar,married,secondary,3,no
18177,36,"(33.0, 37.0]",admin.,married,secondary,5,no
18178,30,"(17.999, 30.0]",self-employed,single,tertiary,5,no
18179,31,"(30.0, 33.0]",blue-collar,married,secondary,5,no
18180,47,"(41.0, 47.0]",management,married,tertiary,6,no
18181,59,"(54.0, 95.0]",management,married,tertiary,4,no
18182,30,"(17.999, 30.0]",admin.,single,secondary,5,no
18183,29,"(17.999, 30.0]",blue-collar,married,secondary,5,no
18184,51,"(47.0, 54.0]",services,married,secondary,3,no
18185,53,"(47.0, 54.0]",management,divorced,tertiary,1,no
18186,45,"(41.0, 47.0]",management,married,tertiary,4,no
18187,58,"(54.0, 95.0]",technician,married,secondary,5,no
18188,56,"(54.0, 95.0]",unemployed,divorced,tertiary,3,no
18189,27,"(17.999, 30.0]",technician,single,secondary,5,yes
18190,34,"(33.0, 37.0]",admin.,married,primary,5,no
18191,25,"(17.999, 30.0]",blue-collar,married,secondary,3,no
18192,49,"(47.0, 54.0]",admin.,divorced,secondary,7,no
18193,27,"(17.999, 30.0]",housemaid,single,secondary,2,no
18194,46,"(41.0, 47.0]",management,married,tertiary,4,no
18195,36,"(33.0, 37.0]",housemaid,married,primary,4,yes
18196,30,"(17.999, 30.0]",management,single,secondary,3,no
18197,56,"(54.0, 95.0]",technician,divorced,unknown,7,no
18198,59,"(54.0, 95.0]",housemaid,divorced,primary,8,yes
18199,38,"(37.0, 41.0]",technician,single,unknown,8,no
18200,43,"(41.0, 47.0]",admin.,married,secondary,8,no
18201,39,"(37.0, 41.0]",management,married,tertiary,6,no
18202,48,"(47.0, 54.0]",self-employed,married,tertiary,4,no
18203,27,"(17.999, 30.0]",services,divorced,secondary,5,no
18204,43,"(41.0, 47.0]",blue-collar,single,primary,3,no
18205,34,"(33.0, 37.0]",technician,single,tertiary,4,no
18206,44,"(41.0, 47.0]",services,married,secondary,6,no
18207,40,"(37.0, 41.0]",management,single,tertiary,4,no
18208,41,"(37.0, 41.0]",admin.,married,secondary,7,no
18209,36,"(33.0, 37.0]",services,married,secondary,3,no
18210,36,"(33.0, 37.0]",services,married,secondary,3,no
18211,39,"(37.0, 41.0]",technician,married,tertiary,3,no
18212,30,"(17.999, 30.0]",management,single,tertiary,4,no
18213,59,"(54.0, 95.0]",management,divorced,tertiary,4,no
18214,25,"(17.999, 30.0]",admin.,single,secondary,5,no
18215,51,"(47.0, 54.0]",housemaid,married,primary,7,no
18216,43,"(41.0, 47.0]",admin.,married,secondary,6,yes
18217,53,"(47.0, 54.0]",blue-collar,married,secondary,8,no
18218,33,"(30.0, 33.0]",management,divorced,secondary,5,no
18219,48,"(47.0, 54.0]",housemaid,married,primary,5,no
18220,52,"(47.0, 54.0]",management,married,secondary,4,no
18221,54,"(47.0, 54.0]",technician,single,secondary,5,no
18222,40,"(37.0, 41.0]",management,married,tertiary,5,no
18223,59,"(54.0, 95.0]",blue-collar,married,primary,4,no
18224,37,"(33.0, 37.0]",admin.,single,tertiary,7,no
18225,49,"(47.0, 54.0]",blue-collar,married,secondary,5,no
18226,30,"(17.999, 30.0]",management,married,tertiary,4,no
18227,39,"(37.0, 41.0]",blue-collar,married,secondary,4,no
18228,35,"(33.0, 37.0]",unemployed,married,unknown,5,no
18229,29,"(17.999, 30.0]",blue-collar,married,primary,5,no
18230,44,"(41.0, 47.0]",self-employed,married,unknown,5,no
18231,44,"(41.0, 47.0]",services,married,secondary,7,no
18232,26,"(17.999, 30.0]",services,married,secondary,1,no
18233,26,"(17.999, 30.0]",self-employed,single,tertiary,5,no
18234,33,"(30.0, 33.0]",management,married,tertiary,4,no
18235,55,"(54.0, 95.0]",retired,married,secondary,7,no
18236,40,"(37.0, 41.0]",management,single,secondary,6,no
18237,29,"(17.999, 30.0]",admin.,single,secondary,4,no
18238,39,"(37.0, 41.0]",technician,single,secondary,5,yes
18239,35,"(33.0, 37.0]",technician,married,secondary,2,no
18240,56,"(54.0, 95.0]",unemployed,married,unknown,6,no
18241,44,"(41.0, 47.0]",blue-collar,married,secondary,8,no
18242,51,"(47.0, 54.0]",services,married,secondary,4,no
18243,33,"(30.0, 33.0]",unemployed,married,secondary,4,yes
18244,44,"(41.0, 47.0]",services,married,secondary,8,no
18245,41,"(37.0, 41.0]",blue-collar,married,primary,6,no
18246,40,"(37.0, 41.0]",services,divorced,secondary,5,no
18247,30,"(17.999, 30.0]",admin.,single,secondary,4,no
18248,34,"(33.0, 37.0]",admin.,married,secondary,4,no
18249,57,"(54.0, 95.0]",blue-collar,divorced,secondary,5,no
18250,50,"(47.0, 54.0]",technician,married,tertiary,6,no
18251,43,"(41.0, 47.0]",admin.,married,secondary,4,no
18252,35,"(33.0, 37.0]",management,married,tertiary,4,no
18253,27,"(17.999, 30.0]",services,single,secondary,3,no
18254,30,"(17.999, 30.0]",admin.,married,secondary,4,no
18255,39,"(37.0, 41.0]",admin.,married,secondary,4,no
18256,56,"(54.0, 95.0]",management,married,tertiary,8,no
18257,54,"(47.0, 54.0]",management,married,tertiary,7,no
18258,44,"(41.0, 47.0]",management,single,tertiary,5,no
18259,53,"(47.0, 54.0]",entrepreneur,married,tertiary,8,no
18260,45,"(41.0, 47.0]",blue-collar,married,secondary,6,no
18261,41,"(37.0, 41.0]",services,married,unknown,7,no
18262,46,"(41.0, 47.0]",technician,married,secondary,8,no
18263,59,"(54.0, 95.0]",management,divorced,tertiary,3,no
18264,56,"(54.0, 95.0]",management,married,secondary,4,no
18265,45,"(41.0, 47.0]",management,divorced,secondary,4,no
18266,58,"(54.0, 95.0]",management,married,tertiary,4,no
18267,38,"(37.0, 41.0]",unemployed,married,primary,6,no
18268,34,"(33.0, 37.0]",management,married,tertiary,5,no
